pgc,name,x,m,inclination,calibrator,outside_x_range,outside_m_range,outside_inclination_range,inside_hull_2d,inside_hull_3d
3466,PGC003466,-0.17556745253036787,14.3,58.0,False,False,False,False,False,False
3468,PGC003468,-0.0772384278333309,14.209999999999999,57.0,False,False,False,False,False,False
3472,PGC003472,-0.1514304958734245,14.33,88.0,False,False,False,False,False,False
3493,PGC003493,0.03137504924426526,13.79,54.0,False,False,False,False,False,False
3503,UGC00604,-0.1946486305533761,15.52,90.0,False,False,False,False,False,False
3559,UGC00614,-0.15431199422668662,13.1,59.0,False,False,False,False,False,False
3563,UGC00615,0.12445457564841611,12.88,55.0,False,False,False,False,False,False
3569,UGC00619,0.09686173670487497,14.370000000000001,88.0,False,False,False,False,False,False
3572,NGC0337,-0.0383200763678877,10.89,51.0,False,False,False,False,True,True
3591,PGC003591,0.02035126503814233,14.57,60.0,False,False,False,False,False,False
3606,IC0066,0.06594634783223974,13.0,73.0,False,False,False,False,False,False
3610,NGC0340,0.08423655964877552,12.81,71.0,False,False,False,False,False,False
3611,NGC0338,0.22980806460386605,11.559999999999999,74.0,False,False,False,False,False,False
3636,UGC00627,0.23813282047507167,13.63,53.0,False,False,False,False,False,False
3639,UGC00628,-0.08797636867014269,14.52,58.0,False,False,False,False,False,False
3643,UGC00631,-0.006974969894747662,13.840000000000002,88.0,False,False,False,False,False,False
3662,PGC003662,-0.0991525590748612,13.26,53.0,False,False,False,False,False,False
3664,UGC00633,0.08857884690355267,12.86,81.0,False,False,False,False,False,False
3667,UGC00634,-0.34659192926737514,14.020000000000001,68.0,False,False,False,False,False,False
3668,PGC003668,0.04922932091847354,14.36,65.0,False,False,False,False,False,False
3688,UGC00637,-0.3188301285336803,14.860000000000001,62.0,False,False,False,False,False,False
3701,NGC0352,0.24387815715677963,11.54,76.0,False,False,False,False,False,False
3713,PGC003713,-0.13859080365205978,14.32,75.0,False,False,False,False,False,False
3714,NGC0353,-0.007530810388991505,12.65,78.0,False,False,False,False,False,False
3717,PGC003717,-0.0027228527267917357,14.15,63.0,False,False,False,False,False,False
3738,PGC003738,-0.15092877814772931,13.969999999999999,80.0,False,False,False,False,False,False
3754,NGC0356,0.14133241151411546,11.969999999999999,56.0,False,False,False,False,False,False
3763,NGC0354,-0.09546628429507287,12.71,61.0,False,False,False,False,False,False
3764,UGC00644,0.12470873049521813,13.59,73.0,False,False,False,False,False,False
3773,UGC00646,0.07776194574247963,12.48,76.0,False,False,False,False,False,False
3779,UGC00649,0.2901360964000248,13.41,65.0,False,False,False,False,False,False
3781,UGC00651,-0.20360288980606,14.6,76.0,False,False,False,False,False,False
3787,UGC00653,-0.0877847003295198,14.39,87.0,False,False,False,False,False,False
3789,UGC00656,-0.33269505006195255,14.450000000000001,59.0,False,False,False,False,False,False
3821,UGC00659,-0.2000855195687432,14.27,83.0,False,False,False,False,False,False
3832,PGC003832,-0.16967633382308334,13.67,48.0,False,False,False,False,False,False
3851,PGC003851,0.08112888489489878,13.41,50.0,False,False,False,False,False,False
3855,PGC003855,-0.3291426908977928,13.76,87.0,False,False,False,False,False,False
3866,UGC00669,-0.07601042211193487,13.1,84.0,False,False,False,False,False,False
3893,PGC003893,-0.17779309007620947,14.02,59.0,False,False,False,False,False,False
3903,UGC00673,-0.040361867958896624,14.2,74.0,False,False,False,False,False,False
3908,PGC003908,-0.28251605578609373,13.129999999999999,90.0,False,False,False,False,True,False
3912,UGC00676,0.1927557982647743,14.02,58.0,False,False,False,False,False,False
3914,UGC00677,0.14857350431352634,13.74,51.0,False,False,False,False,False,False
3924,PGC003924,-0.22898069729282788,14.139999999999999,54.0,False,False,False,False,False,False
3936,PGC003936,0.06771354373843197,14.719999999999999,54.0,False,False,False,False,False,False
3942,PGC003942,-0.05997151125582656,14.01,50.0,False,False,False,False,False,False
3950,UGC00679,-0.24126221498471834,15.020000000000001,86.0,False,False,False,False,False,False
3974,UGC685,-0.6211512742406964,12.85,64.0,True,False,False,False,True,True
3992,UGC00691,0.1792262662460784,13.86,79.0,False,False,False,False,False,False
4016,PGC004016,-0.24568128121205257,14.5,45.0,False,False,False,False,False,False
4017,UGC00698,0.22826323933884796,13.469999999999999,76.0,False,False,False,False,False,False
4020,UGC00697,0.0510200848045943,12.96,60.0,False,False,False,False,False,False
4029,UGC00699,-0.33139991963743,16.57,82.0,False,False,True,False,False,False
4048,PGC004048,0.16355193329636553,13.559999999999999,66.0,False,False,False,False,False,False
4056,PGC004056,0.06747339948281317,14.17,53.0,False,False,False,False,False,False
4059,UGC00709,-0.08737954284462424,14.75,70.0,False,False,False,False,False,False
4063,UGC00711,-0.21896663275227235,12.99,90.0,False,False,False,False,False,False
4067,UGC00710,0.19822699221216,13.53,81.0,False,False,False,False,False,False
4094,PGC004094,-0.09833481814004097,13.51,88.0,False,False,False,False,False,False
4110,UGC00714,-0.026681184458424045,12.98,48.0,False,False,False,False,False,False
4116,UGC00717,0.29046157537815454,12.68,62.0,False,False,False,False,False,False
4136,UGC00721,-0.049466807404556334,14.03,79.0,False,False,False,False,False,False
4142,UGC00722,-0.21558165096560922,14.52,59.0,False,False,False,False,False,False
4143,PGC004143,-0.26628586913894026,13.75,56.0,False,False,False,False,False,False
4148,UGC00723,-0.13444586491832888,13.9,89.0,False,False,False,False,False,False
4151,UGC00726,-0.09907413809124499,13.28,60.0,False,False,False,False,False,False
4168,UGC00725,-0.014310146919562339,12.860000000000001,82.0,False,False,False,False,False,False
4176,PGC004176,-0.0581034173930699,14.729999999999999,57.0,False,False,False,False,False,False
4184,UGC00728,-0.024198435060325707,13.209999999999999,55.0,False,False,False,False,False,False
4192,PGC004192,-0.06712000595356216,13.72,77.0,False,False,False,False,False,False
4206,PGC004206,-0.23458658328321347,15.0,87.0,False,False,False,False,False,False
4210,UGC00732,0.005342119495254316,12.979999999999999,54.0,False,False,False,False,False,False
4222,PGC004222,0.1716522640147411,12.01,64.0,False,False,False,False,False,False
4226,PGC004226,-0.1230691140636373,14.69,58.0,False,False,False,False,False,False
4249,PGC004249,0.038036759894651606,12.889999999999999,52.0,False,False,False,False,False,False
4278,PGC004278,0.05293285719060803,14.030000000000001,88.0,False,False,False,False,False,False
4286,UGC00748,-0.018901916845230016,13.46,77.0,False,False,False,False,False,False
4321,PGC004321,-0.09321823331380408,14.02,55.0,False,False,False,False,False,False
4347,NGC0413,-0.046008598398838974,13.34,55.0,False,False,False,False,False,False
4387,UGC00764,-0.17571754470230738,15.1,90.0,False,False,False,False,False,False
4398,PGC004398,0.035801085475261285,14.59,57.0,False,False,False,False,False,False
4424,PGC004424,0.06936152480491709,13.89,59.0,False,False,False,False,False,False
4434,NGC0435,0.18701068140473565,13.27,68.0,False,False,False,False,False,False
4443,UGC00784,0.02186185606338098,13.48,60.0,False,False,False,False,False,False
4450,PGC004450,-0.13783813732160421,14.57,79.0,False,False,False,False,False,False
4473,UGC00783,0.08078203882084223,13.1,58.0,False,False,False,False,False,False
4488,PGC004488,-0.02656372502058657,13.35,79.0,False,False,False,False,False,False
4495,PGC004495,0.2078916376532418,14.08,60.0,False,False,False,False,False,False
4509,PGC004509,-0.06490656146376095,13.72,72.0,False,False,False,False,False,False
4511,UGC00799,-0.14576786562940747,15.14,72.0,False,False,False,False,False,False
4516,PGC004516,-0.21717708920154521,13.87,56.0,False,False,False,False,False,False
4538,PGC004538,-0.23966279438124127,14.57,46.0,False,False,False,False,False,False
4539,UGC00805,-0.2346232907812551,18.71,69.0,False,False,True,False,False,False
4540,NGC0450,-0.17565874643155244,11.72,51.0,False,False,False,False,True,True
4547,PGC004547,-0.35008273039963456,13.26,67.0,False,False,False,False,True,True
4549,UGC00808,0.2595660578732848,12.74,52.0,False,False,False,False,False,False
4556,PGC004556,-0.06486764706266213,14.629999999999999,81.0,False,False,False,False,False,False
4561,NGC0444,-0.09842057996933384,13.34,81.0,False,False,False,False,False,False
4563,UGC00809,-0.027649078794964144,13.309999999999999,86.0,False,False,False,False,False,False
4585,UGC00819,-0.5652369076780173,15.71,88.0,False,False,False,False,False,False
4588,PGC004588,0.10260245832273185,12.95,73.0,False,False,False,False,False,False
4593,PGC004593,0.14171942785492586,13.51,53.0,False,False,False,False,False,False
4596,NGC0452,0.1789710485139162,11.75,74.0,False,False,False,False,False,False
4607,PGC004607,-0.09550214847556582,14.58,52.0,False,False,False,False,False,False
4619,UGC00824,0.1763450825138504,12.61,82.0,False,False,False,False,False,False
4654,UGC00826,-0.13611603804949857,13.559999999999999,54.0,False,False,False,False,False,False
4655,UGC00828,0.12784007861703683,13.81,75.0,False,False,False,False,False,False
4672,UGC00833,0.05401741663369286,12.489999999999998,53.0,False,False,False,False,False,False
4734,UGC00847,-0.07511836336893296,14.209999999999999,90.0,False,False,False,False,False,False
4735,UGC00841,-0.045503667102506196,13.48,82.0,False,False,False,False,False,False
4740,PGC004740,-0.4844439896948418,14.56,71.0,False,False,False,False,False,False
4763,UGC00852,0.07122789160844745,13.59,81.0,False,False,False,False,False,False
4766,PGC004766,-0.048864569153479476,13.81,68.0,False,False,False,False,False,False
4767,UGC00854,-0.15283953033188258,14.79,70.0,False,False,False,False,False,False
4774,PGC004774,-0.06007241029101751,14.52,52.0,False,False,False,False,False,False
4777,NGC0470,0.1374273351632569,11.090000000000002,58.0,False,False,False,False,False,False
4791,UGC00860,-0.22891792908845776,14.14,50.0,False,False,False,False,False,False
4805,UGC00866,-0.3934943809896887,14.35,78.0,False,False,False,False,False,False
4840,PGC004840,-0.14596274774371,13.68,67.0,False,False,False,False,False,False
4851,PGC004851,0.00823940744497298,14.469999999999999,55.0,False,False,False,False,False,False
4856,UGC00876,-0.1595558851598815,14.96,90.0,False,False,False,False,False,False
4868,UGC00877,0.029181341356069534,13.5,88.0,False,False,False,False,False,False
4873,UGC00885,-0.18154113528348192,14.940000000000001,72.0,False,False,False,False,False,False
4876,IC1675,0.03423396519442656,12.780000000000001,76.0,False,False,False,False,False,False
4877,UGC00884,0.1602440794809974,14.1,54.0,False,False,False,False,False,False
4896,UGC00890,0.011844106588176029,12.52,79.0,False,False,False,False,False,False
4898,UGC00889,-0.07623796539889849,14.45,58.0,False,False,False,False,False,False
4911,PGC004911,-0.16083002528598245,14.190000000000001,67.0,False,False,False,False,False,False
4912,ESO476-005,0.18811398504236898,11.959999999999999,78.0,False,False,False,False,False,False
4913,UGC00891,-0.4775671692925729,13.540000000000001,78.0,False,False,False,False,True,True
4915,NGC0477,0.0842644694118615,12.459999999999999,57.0,False,False,False,False,False,False
4916,IC1681,-0.17572303480533114,14.01,63.0,False,False,False,False,False,False
4918,UGC00896,-0.27451183902501475,15.0,81.0,False,False,False,False,False,False
4919,PGC004919,-0.05648863812300364,14.73,59.0,False,False,False,False,False,False
4920,PGC004920,-0.05736877406759122,13.58,71.0,False,False,False,False,False,False
4921,NGC0485,-0.19091658080502372,12.44,79.0,False,False,False,False,True,True
4928,UGC00899,0.07701712096443591,13.76,60.0,False,False,False,False,False,False
4947,UGC00904,0.1666356940534297,13.229999999999999,66.0,False,False,False,False,False,False
4948,UGC00903,0.040594115869288405,11.94,88.0,False,False,False,False,False,False
4957,NGC0489,0.08485454795112357,11.66,85.0,False,False,False,False,False,False
4979,NGC0493,-0.08851774234999743,11.559999999999999,80.0,False,False,False,False,True,True
4985,UGC00913,-0.020128604066603106,13.38,63.0,False,False,False,False,False,False
4988,PGC004988,-0.2317690614508887,14.290000000000001,86.0,False,False,False,False,False,False
4992,NGC0497,0.2686359208086495,11.98,65.0,False,False,False,False,False,False
4995,PGC004995,-0.2618296089077594,14.469999999999999,54.0,False,False,False,False,False,False
5008,IC1683,0.14899776773219342,12.71,59.0,False,False,False,False,False,False
5020,UGC00918,-0.016619783313893244,14.38,70.0,False,False,False,False,False,False
5024,UGC00923,0.0821692476350444,14.23,84.0,False,False,False,False,False,False
5032,PGC005032,-0.1971420481724726,14.059999999999999,75.0,False,False,False,False,False,False
5035,NGC0494,0.2095997643826224,11.8,73.0,False,False,False,False,False,False
5041,PGC005041,-0.24568588413709858,14.89,77.0,False,False,False,False,False,False
5043,PGC005043,-0.20414484653877896,13.63,79.0,False,False,False,False,False,False
5061,NGC0496,0.02819503324032091,12.78,57.0,False,False,False,False,False,False
5067,UGC00931,-0.4161554195374526,14.770000000000001,86.0,False,False,False,False,False,False
5072,PGC005072,-0.5256015980071296,14.13,63.0,False,False,False,False,True,True
5088,UGC00940,0.025968174405404554,13.99,55.0,False,False,False,False,False,False
5132,NGC0512,0.22357851156185937,11.99,82.0,False,False,False,False,False,False
5138,PGC005138,-0.2307047556640005,14.9,60.0,False,False,False,False,False,False
5139,NGC0514,-0.008485551904381605,11.16,51.0,False,False,False,False,True,True
5147,IC0101,-0.1793681690152824,13.4,61.0,False,False,False,False,False,False
5150,UGC00948,-0.2910044661003761,15.93,76.0,False,False,False,False,False,False
5174,NGC0513,0.28013987130641205,12.45,60.0,False,False,False,False,False,False
5181,UGC00955,-0.07569491591709498,14.3,86.0,False,False,False,False,False,False
5187,PGC005187,-0.13630475947258924,14.29,62.0,False,False,False,False,False,False
5189,UGC00961,0.03441015297499872,13.8,85.0,False,False,False,False,False,False
5194,UGC00958,-0.30661076056712355,14.25,88.0,False,False,False,False,False,False
5198,UGC00964,-0.17672149511998336,13.53,86.0,False,False,False,False,False,False
5218,NGC0522,0.07775644091564038,11.530000000000001,88.0,False,False,False,False,False,False
5220,UGC00971,-0.4625735020593762,16.62,90.0,False,False,True,False,False,False
5226,PGC005226,0.12224205361708451,14.12,54.0,False,False,False,False,False,False
5242,PGC005242,-0.2641454067694782,15.16,55.0,False,False,False,False,False,False
5260,UGC00975,-0.017173672740452783,13.61,56.0,False,False,False,False,False,False
5264,NGC0532,0.0760224506451106,11.02,80.0,False,False,False,False,True,False
5270,UGC00985,0.24226067118316053,12.9,76.0,False,False,False,False,False,False
5284,UGC00987,0.07507978969005524,12.08,79.0,False,False,False,False,False,False
5291,UGC00998,-0.35459954872767074,15.360000000000001,84.0,False,False,False,False,False,False
5294,UGC00994,-0.0065021556047137885,14.520000000000001,64.0,False,False,False,False,False,False
5321,IC1702,-0.03292016424740307,12.809999999999999,52.0,False,False,False,False,False,False
